id,edad,abandono,viajes,departamento,distancia_casa,educacion,carrera,satisfaccion_entorno,implicacion,nivel_laboral,puesto,satisfaccion_trabajo,estado_civil,salario_mes,num_empresas_anteriores,horas_extra,incremento_salario_porc,evaluacion,satisfaccion_companeros,nivel_acciones,anos_experiencia,num_formaciones_ult_ano,anos_compania,anos_desde_ult_promocion,anos_con_manager_actual
1555,32,0,Travel_Rarely,Research & Development,5,Secundaria,Life Sciences,Muy_Alta,Media,2,Research Scientist,Media,Married,5878,3,No,12,Alta,Baja,1,12,2,7,2,5
1556,36,0,Travel_Rarely,Sales,2,Universitaria,Life Sciences,Alta,Alta,1,Sales Representative,Alta,Single,2644,3,Yes,21,Muy_Alta,Muy_Alta,0,7,3,3,1,2
1557,48,0,Travel_Rarely,Sales,16,Universitaria,Life Sciences,Alta,Alta,2,Sales Executive,Alta,Divorced,6439,8,No,14,Alta,Alta,1,18,2,8,7,7
1558,29,0,Travel_Rarely,Research & Development,9,Master,Life Sciences,Alta,Muy_Alta,1,Research Scientist,Muy_Alta,Married,2451,6,No,18,Alta,Baja,2,5,2,1,0,0
1560,33,0,Travel_Rarely,Sales,8,Universitaria,Life Sciences,Baja,Alta,2,Sales Executive,Alta,Married,6392,2,No,13,Alta,Muy_Alta,1,8,6,2,2,2
1562,30,1,Travel_Rarely,Sales,1,Secundaria,Life Sciences,Media,Media,2,Sales Executive,Alta,Married,9714,1,No,11,Alta,Muy_Alta,1,10,4,10,6,7
1563,38,0,Travel_Frequently,Human Resources,10,Universitaria,Human Resources,Alta,Alta,2,Human Resources,Alta,Married,6077,3,No,11,Alta,Alta,0,10,2,6,1,2
1564,35,0,Travel_Rarely,Research & Development,1,Universitaria,Medical,Muy_Alta,Media,1,Laboratory Technician,Media,Single,2450,1,No,19,Alta,Media,0,3,3,3,1,2
1568,30,0,Travel_Rarely,Sales,29,Universitaria,Technical Degree,Alta,Alta,3,Sales Executive,Alta,Married,9250,3,No,12,Alta,Media,1,9,3,4,1,3
1569,35,1,Travel_Rarely,Research & Development,2,Universitaria,Life Sciences,Baja,Alta,1,Laboratory Technician,Alta,Divorced,2074,1,Yes,12,Alta,Muy_Alta,1,1,2,1,0,0
1572,53,1,Travel_Rarely,Research & Development,2,Secundaria,Technical Degree,Alta,Media,3,Manufacturing Director,Media,Married,10169,0,No,16,Alta,Media,1,34,4,33,1,9
1573,38,1,Travel_Rarely,Research & Development,2,Universitaria,Medical,Alta,Alta,2,Manufacturing Director,Alta,Married,4855,4,No,11,Alta,Baja,2,7,2,5,1,4
1574,32,0,Non-Travel,Research & Development,1,Universitaria,Technical Degree,Muy_Alta,Alta,2,Research Scientist,Alta,Married,4087,4,No,14,Alta,Media,1,9,3,6,1,2
1576,48,0,Travel_Rarely,Research & Development,15,Universitaria,Other,Alta,Alta,1,Research Scientist,Alta,Married,2367,8,No,12,Alta,Muy_Alta,1,10,3,8,7,6
1577,34,0,Travel_Rarely,Research & Development,7,Universitaria,Medical,Baja,Alta,1,Research Scientist,Alta,Single,2972,1,No,13,Alta,Alta,0,1,4,1,0,0
1578,55,0,Travel_Rarely,Sales,26,Secundaria,Marketing,Alta,Media,5,Manager,Media,Married,19586,1,No,21,Muy_Alta,Alta,1,36,3,36,2,13
1580,34,0,Travel_Rarely,Research & Development,1,Universitaria,Life Sciences,Media,Alta,2,Research Scientist,Alta,Married,5484,9,No,17,Alta,Media,1,9,3,2,2,1
1581,26,0,Travel_Rarely,Research & Development,3,Universitaria,Life Sciences,Baja,Alta,1,Research Scientist,Alta,Married,2061,1,No,21,Muy_Alta,Baja,0,1,5,1,0,0
1582,38,0,Travel_Rarely,Sales,14,Universitaria,Life Sciences,Alta,Alta,2,Sales Executive,Alta,Married,9924,0,No,11,Alta,Muy_Alta,1,10,3,9,7,7
1583,38,0,Travel_Rarely,Sales,16,Universitaria,Life Sciences,Media,Alta,2,Sales Executive,Alta,Single,4198,2,No,12,Alta,Media,0,8,5,3,1,2
1585,36,0,Travel_Rarely,Sales,1,Universitaria,Life Sciences,Media,Alta,2,Sales Executive,Alta,Single,6815,6,No,13,Alta,Baja,0,15,5,1,0,0
1586,29,0,Travel_Rarely,Research & Development,3,Universitaria,Medical,Media,Alta,1,Laboratory Technician,Alta,Single,4723,1,Yes,18,Alta,Muy_Alta,0,10,3,10,1,5
1587,35,0,Travel_Rarely,Research & Development,10,Universitaria,Medical,Baja,Alta,2,Healthcare Representative,Alta,Single,6142,3,Yes,16,Alta,Alta,0,10,4,5,0,4
1588,39,0,Travel_Rarely,Sales,6,Master,Medical,Muy_Alta,Muy_Alta,3,Sales Executive,Muy_Alta,Married,8237,2,No,11,Alta,Baja,1,11,3,7,7,6
1590,29,0,Travel_Frequently,Research & Development,2,Universitaria,Life Sciences,Baja,Alta,2,Healthcare Representative,Alta,Divorced,8853,1,No,19,Alta,Muy_Alta,1,6,0,6,1,3
1591,50,0,Travel_Rarely,Sales,9,Universitaria,Marketing,Alta,Alta,5,Manager,Alta,Married,19331,4,Yes,16,Alta,Alta,1,27,2,1,0,0
1592,23,0,Travel_Rarely,Research & Development,10,Master,Technical Degree,Muy_Alta,Muy_Alta,1,Research Scientist,Muy_Alta,Married,2073,2,No,16,Alta,Muy_Alta,1,4,2,2,2,2
1594,36,0,Travel_Frequently,Research & Development,6,Master,Life Sciences,Baja,Muy_Alta,2,Laboratory Technician,Muy_Alta,Married,5562,3,Yes,13,Alta,Muy_Alta,1,9,3,3,0,2
1595,42,0,Travel_Rarely,Research & Development,9,Secundaria,Other,Muy_Alta,Media,5,Manager,Media,Single,19613,8,No,22,Muy_Alta,Muy_Alta,0,24,2,1,0,1
1596,35,0,Travel_Rarely,Research & Development,28,Master,Life Sciences,Media,Muy_Alta,2,Laboratory Technician,Muy_Alta,Married,3407,1,No,17,Alta,Muy_Alta,2,10,3,10,6,8
1597,34,0,Travel_Frequently,Research & Development,10,Secundaria,Technical Degree,Muy_Alta,Media,2,Healthcare Representative,Media,Married,5063,1,No,14,Alta,Media,1,8,3,8,7,7
1598,40,0,Travel_Rarely,Sales,14,Universitaria,Life Sciences,Muy_Alta,Alta,2,Sales Executive,Alta,Married,4639,1,No,15,Alta,Alta,1,5,2,5,1,2
1599,43,0,Travel_Rarely,Research & Development,27,Master,Technical Degree,Muy_Alta,Muy_Alta,1,Laboratory Technician,Muy_Alta,Divorced,4876,5,No,12,Alta,Alta,1,8,0,6,0,2
1601,35,0,Travel_Rarely,Research & Development,7,Secundaria,Life Sciences,Alta,Media,1,Laboratory Technician,Media,Married,2690,1,No,18,Alta,Muy_Alta,1,1,5,1,0,1
1602,46,0,Travel_Rarely,Sales,1,Master,Life Sciences,Muy_Alta,Muy_Alta,4,Manager,Muy_Alta,Single,17567,1,No,15,Alta,Media,0,27,5,26,0,12
1604,28,1,Travel_Rarely,Research & Development,24,Universitaria,Medical,Alta,Alta,1,Laboratory Technician,Alta,Married,2408,1,Yes,17,Alta,Alta,3,1,3,1,0,0
1605,22,0,Non-Travel,Research & Development,26,Secundaria,Other,Media,Media,1,Research Scientist,Media,Married,2814,1,Yes,14,Alta,Media,0,4,2,4,1,3
1606,50,0,Travel_Frequently,Research & Development,20,Universitaria,Medical,Media,Alta,4,Healthcare Representative,Alta,Married,11245,2,Yes,15,Alta,Alta,1,32,3,30,12,13
1607,32,0,Travel_Rarely,Research & Development,5,Master,Other,Media,Muy_Alta,1,Research Scientist,Muy_Alta,Married,3312,3,No,17,Alta,Muy_Alta,2,6,3,3,0,2
1608,44,0,Travel_Rarely,Research & Development,7,Universitaria,Medical,Media,Alta,5,Research Director,Alta,Divorced,19049,0,Yes,14,Alta,Muy_Alta,1,23,4,22,1,10
1609,30,0,Travel_Rarely,Research & Development,7,Secundaria,Medical,Media,Media,1,Research Scientist,Media,Married,2141,1,No,12,Alta,Media,1,6,3,6,1,1
1611,45,0,Travel_Rarely,Research & Development,5,Primaria,Medical,Alta,Baja,2,Laboratory Technician,Baja,Single,5769,1,Yes,14,Alta,Baja,0,10,3,10,1,4
1612,45,0,Non-Travel,Sales,26,Secundaria,Marketing,Baja,Media,2,Sales Executive,Media,Married,4385,1,No,15,Alta,Baja,1,10,2,10,4,5
1613,31,0,Travel_Frequently,Sales,2,Universitaria,Other,Muy_Alta,Alta,2,Sales Executive,Alta,Single,5332,7,No,13,Alta,Muy_Alta,0,10,3,5,0,3
1614,36,0,Travel_Rarely,Research & Development,12,Universitaria,Life Sciences,Alta,Alta,2,Manufacturing Director,Alta,Married,4663,9,Yes,12,Alta,Media,2,7,2,3,1,1
1615,34,0,Travel_Frequently,Research & Development,10,Master,Life Sciences,Alta,Muy_Alta,2,Manufacturing Director,Muy_Alta,Divorced,4724,1,No,13,Alta,Baja,1,9,3,9,7,2
1617,49,0,Travel_Rarely,Research & Development,25,Universitaria,Life Sciences,Alta,Alta,1,Laboratory Technician,Alta,Married,3211,1,No,14,Alta,Muy_Alta,1,10,3,9,1,4
1618,39,0,Travel_Rarely,Research & Development,10,Universitaria,Medical,Media,Alta,2,Manufacturing Director,Alta,Married,5377,2,No,13,Alta,Muy_Alta,3,10,3,7,7,7
1619,27,0,Travel_Rarely,Research & Development,19,Secundaria,Other,Muy_Alta,Media,1,Laboratory Technician,Media,Divorced,4066,1,No,11,Alta,Baja,2,7,3,7,0,7
1621,35,0,Travel_Rarely,Research & Development,18,Master,Life Sciences,Media,Muy_Alta,2,Research Scientist,Muy_Alta,Married,5208,1,No,11,Alta,Muy_Alta,0,16,2,16,1,10
1622,28,0,Travel_Rarely,Research & Development,27,Primaria,Medical,Media,Baja,2,Manufacturing Director,Baja,Divorced,4877,0,No,21,Muy_Alta,Media,1,6,5,5,0,0
1623,21,0,Travel_Rarely,Research & Development,5,Universitaria,Medical,Alta,Alta,1,Research Scientist,Alta,Single,3117,1,No,18,Alta,Alta,0,3,2,2,2,2
1624,18,1,Travel_Frequently,Sales,3,Universitaria,Medical,Media,Alta,1,Sales Representative,Alta,Single,1569,1,Yes,12,Alta,Alta,0,0,2,0,0,0
1625,47,0,Travel_Rarely,Human Resources,26,Universitaria,Life Sciences,Muy_Alta,Alta,5,Manager,Alta,Married,19658,3,No,11,Alta,Alta,1,27,2,5,1,0
1627,39,0,Travel_Rarely,Research & Development,3,Secundaria,Medical,Alta,Media,2,Laboratory Technician,Media,Divorced,3069,0,No,15,Alta,Muy_Alta,1,11,3,10,0,7
1628,40,0,Travel_Rarely,Research & Development,15,Universitaria,Life Sciences,Baja,Alta,3,Manufacturing Director,Alta,Married,10435,1,No,13,Alta,Muy_Alta,2,18,2,18,14,12
1630,35,0,Non-Travel,Research & Development,8,Universitaria,Life Sciences,Alta,Alta,2,Healthcare Representative,Alta,Married,4148,1,No,12,Alta,Muy_Alta,1,15,5,14,2,9
1631,37,0,Travel_Rarely,Research & Development,19,Universitaria,Life Sciences,Alta,Alta,2,Manufacturing Director,Alta,Married,5768,3,No,17,Alta,Baja,3,9,2,4,0,2
1633,39,0,Travel_Frequently,Research & Development,4,Universitaria,Medical,Baja,Alta,2,Manufacturing Director,Alta,Single,5042,0,No,13,Alta,Muy_Alta,0,10,2,9,3,8
1635,45,0,Travel_Rarely,Research & Development,2,Secundaria,Other,Muy_Alta,Media,2,Manufacturing Director,Media,Divorced,5770,1,No,19,Alta,Baja,2,10,3,10,3,9
1638,38,0,Travel_Rarely,Research & Development,2,Secundaria,Medical,Muy_Alta,Media,3,Manufacturing Director,Media,Married,7756,3,Yes,19,Alta,Muy_Alta,1,10,6,5,0,2
1639,35,1,Travel_Rarely,Sales,10,Secundaria,Medical,Muy_Alta,Media,3,Sales Executive,Media,Married,10306,9,No,17,Alta,Alta,0,15,3,13,6,0
1640,37,0,Travel_Rarely,Research & Development,10,Universitaria,Medical,Media,Alta,1,Research Scientist,Alta,Married,3936,1,No,11,Alta,Baja,1,8,2,8,7,7
1641,40,0,Travel_Rarely,Research & Development,16,Universitaria,Life Sciences,Alta,Alta,3,Manufacturing Director,Alta,Single,7945,6,Yes,15,Alta,Muy_Alta,0,18,2,4,3,3
1642,44,0,Travel_Frequently,Human Resources,1,Universitaria,Human Resources,Baja,Alta,2,Human Resources,Alta,Married,5743,4,Yes,11,Alta,Alta,0,14,3,10,0,2
1644,48,0,Travel_Frequently,Research & Development,4,Secundaria,Medical,Alta,Media,4,Manager,Media,Married,15202,2,No,25,Muy_Alta,Media,1,23,3,2,2,2
1645,35,1,Travel_Rarely,Sales,15,Primaria,Medical,Baja,Baja,2,Sales Executive,Baja,Divorced,5440,6,Yes,14,Alta,Muy_Alta,2,7,2,2,2,2
1646,24,0,Travel_Frequently,Research & Development,2,Universitaria,Technical Degree,Baja,Alta,1,Research Scientist,Alta,Single,3760,1,Yes,13,Alta,Alta,0,6,2,6,1,3
1647,27,0,Travel_Rarely,Research & Development,8,Universitaria,Medical,Media,Muy_Alta,1,Research Scientist,Muy_Alta,Married,3517,7,No,17,Alta,Baja,0,5,0,3,0,2
1648,27,0,Travel_Frequently,Research & Development,2,Universitaria,Medical,Muy_Alta,Alta,1,Research Scientist,Alta,Single,2580,2,No,13,Alta,Alta,0,6,0,4,1,2
1649,40,1,Travel_Rarely,Research & Development,7,Universitaria,Life Sciences,Baja,Alta,1,Laboratory Technician,Alta,Single,2166,3,Yes,14,Alta,Media,0,10,3,4,0,3
1650,29,0,Travel_Rarely,Sales,10,Secundaria,Medical,Alta,Media,2,Sales Executive,Media,Single,5869,9,No,11,Alta,Alta,0,8,2,5,1,4
1651,36,0,Travel_Rarely,Research & Development,5,Universitaria,Life Sciences,Media,Alta,3,Healthcare Representative,Alta,Married,8008,4,No,12,Alta,Alta,2,9,6,3,0,2
1653,25,0,Travel_Frequently,Research & Development,2,Master,Life Sciences,Muy_Alta,Muy_Alta,2,Manufacturing Director,Muy_Alta,Divorced,5206,1,No,17,Alta,Alta,2,7,6,7,0,7
1654,39,0,Travel_Rarely,Research & Development,12,Universitaria,Medical,Muy_Alta,Alta,2,Manufacturing Director,Alta,Married,5295,4,No,21,Muy_Alta,Alta,0,7,3,5,1,0
1655,49,0,Travel_Rarely,Research & Development,22,Universitaria,Other,Baja,Alta,4,Research Director,Alta,Married,16413,3,No,16,Alta,Media,2,27,2,4,1,2
1656,50,0,Travel_Rarely,Research & Development,17,Secundaria,Life Sciences,Muy_Alta,Media,3,Research Director,Media,Divorced,13269,5,No,15,Alta,Alta,3,19,3,14,1,11
1657,20,0,Travel_Rarely,Sales,2,Universitaria,Medical,Alta,Alta,1,Sales Representative,Alta,Single,2783,1,No,19,Alta,Baja,0,2,3,2,2,2
1658,34,0,Travel_Rarely,Research & Development,3,Universitaria,Life Sciences,Muy_Alta,Alta,2,Research Scientist,Alta,Divorced,5433,1,No,12,Alta,Alta,1,11,2,11,7,9
1659,36,0,Travel_Rarely,Research & Development,7,Universitaria,Life Sciences,Baja,Alta,1,Laboratory Technician,Alta,Single,2013,2,No,11,Alta,Alta,0,15,4,4,1,3
1661,49,0,Travel_Rarely,Research & Development,6,Secundaria,Life Sciences,Alta,Media,4,Healthcare Representative,Media,Married,13966,2,Yes,19,Alta,Media,1,30,3,15,2,12
1662,36,0,Non-Travel,Research & Development,1,Secundaria,Medical,Muy_Alta,Media,2,Manufacturing Director,Media,Married,4374,0,No,15,Alta,Alta,0,4,6,3,1,2
1664,36,0,Travel_Rarely,Research & Development,3,Master,Life Sciences,Muy_Alta,Muy_Alta,2,Healthcare Representative,Muy_Alta,Divorced,6842,6,No,20,Muy_Alta,Baja,1,13,3,5,0,4
1665,54,0,Travel_Rarely,Research & Development,22,Universitaria,Medical,Media,Alta,4,Manager,Alta,Married,17426,3,No,25,Muy_Alta,Alta,1,36,6,10,4,7
1666,43,0,Travel_Rarely,Research & Development,15,Secundaria,Life Sciences,Alta,Media,4,Research Director,Media,Married,17603,1,No,24,Muy_Alta,Baja,1,14,3,14,6,11
1667,35,1,Travel_Frequently,Sales,12,Universitaria,Other,Muy_Alta,Alta,2,Sales Executive,Alta,Single,4581,3,Yes,24,Muy_Alta,Baja,0,13,2,11,6,7
1668,38,0,Travel_Frequently,Research & Development,1,Universitaria,Life Sciences,Muy_Alta,Alta,2,Research Scientist,Alta,Married,4735,7,No,15,Alta,Muy_Alta,2,19,4,13,2,9
1669,29,0,Travel_Rarely,Sales,5,Secundaria,Medical,Baja,Media,2,Sales Executive,Media,Divorced,4187,1,Yes,13,Alta,Media,1,10,3,10,0,9
1670,33,0,Travel_Rarely,Sales,2,Universitaria,Medical,Muy_Alta,Alta,2,Sales Executive,Alta,Divorced,5505,1,No,14,Alta,Alta,2,6,5,6,0,4
1671,32,0,Travel_Rarely,Research & Development,2,Universitaria,Medical,Muy_Alta,Alta,2,Research Scientist,Alta,Divorced,5470,0,No,13,Alta,Alta,2,10,4,9,1,6
1673,31,0,Travel_Rarely,Sales,5,Universitaria,Life Sciences,Baja,Alta,2,Sales Executive,Alta,Married,5476,1,No,11,Alta,Baja,2,10,2,10,0,2
1674,49,0,Travel_Rarely,Research & Development,16,Universitaria,Medical,Muy_Alta,Alta,1,Laboratory Technician,Alta,Divorced,2587,4,Yes,16,Alta,Media,1,17,2,2,2,2
1675,38,0,Travel_Frequently,Research & Development,2,Secundaria,Medical,Muy_Alta,Media,1,Laboratory Technician,Media,Single,2440,1,No,22,Muy_Alta,Media,0,4,3,4,3,3
1676,47,0,Travel_Rarely,Sales,2,Master,Life Sciences,Media,Muy_Alta,4,Manager,Muy_Alta,Divorced,15972,6,No,14,Alta,Alta,3,29,2,3,1,2
1677,49,0,Travel_Rarely,Research & Development,1,Universitaria,Life Sciences,Alta,Alta,4,Manager,Alta,Single,15379,4,No,14,Alta,Baja,0,23,2,8,0,0
1678,41,0,Travel_Rarely,Sales,23,Universitaria,Life Sciences,Muy_Alta,Alta,3,Sales Executive,Alta,Single,7082,3,Yes,16,Alta,Muy_Alta,0,21,2,2,0,2
1680,20,0,Travel_Rarely,Sales,9,Universitaria,Life Sciences,Muy_Alta,Alta,1,Sales Representative,Alta,Single,2728,1,No,11,Alta,Baja,0,2,3,2,0,2
1681,33,0,Non-Travel,Sales,16,Universitaria,Life Sciences,Alta,Alta,2,Sales Executive,Alta,Divorced,5368,1,Yes,25,Muy_Alta,Alta,1,7,2,6,1,2
1682,36,0,Travel_Rarely,Research & Development,26,Universitaria,Life Sciences,Baja,Alta,2,Healthcare Representative,Alta,Married,5347,6,No,14,Alta,Media,2,10,2,3,0,2
1683,44,0,Travel_Rarely,Human Resources,1,Universitaria,Life Sciences,Alta,Alta,1,Human Resources,Alta,Divorced,3195,4,Yes,18,Alta,Baja,3,8,2,2,2,2
1684,23,1,Travel_Rarely,Research & Development,8,Secundaria,Medical,Muy_Alta,Media,1,Laboratory Technician,Media,Single,3989,1,Yes,11,Alta,Baja,0,5,2,5,1,2
1687,38,0,Travel_Rarely,Research & Development,4,Universitaria,Medical,Muy_Alta,Alta,1,Laboratory Technician,Alta,Married,3306,7,No,19,Alta,Muy_Alta,1,7,5,0,0,0
1689,53,0,Travel_Rarely,Research & Development,24,Master,Medical,Media,Muy_Alta,3,Healthcare Representative,Muy_Alta,Married,7005,3,No,15,Alta,Alta,0,11,2,4,1,2
1691,48,1,Travel_Frequently,Sales,7,Universitaria,Medical,Muy_Alta,Alta,1,Sales Representative,Alta,Married,2655,2,Yes,11,Alta,Alta,2,19,3,9,7,7
1692,32,1,Travel_Rarely,Research & Development,2,Universitaria,Life Sciences,Muy_Alta,Alta,1,Laboratory Technician,Alta,Single,1393,1,No,12,Alta,Baja,0,1,2,1,0,0
1693,26,0,Non-Travel,Research & Development,7,Universitaria,Medical,Muy_Alta,Alta,1,Laboratory Technician,Alta,Single,2570,1,No,20,Muy_Alta,Alta,0,7,5,7,5,7
1694,55,0,Travel_Rarely,Research & Development,22,Secundaria,Technical Degree,Baja,Media,1,Research Scientist,Media,Divorced,3537,5,No,12,Alta,Muy_Alta,1,8,1,4,1,2
1696,34,0,Travel_Rarely,Research & Development,5,Secundaria,Medical,Media,Media,2,Laboratory Technician,Media,Married,3986,1,No,14,Alta,Alta,1,15,3,15,4,13
1697,60,0,Travel_Rarely,Research & Development,1,Primaria,Medical,Alta,Baja,3,Healthcare Representative,Baja,Divorced,10883,3,No,20,Muy_Alta,Alta,1,19,2,1,0,0
1698,33,0,Travel_Rarely,Research & Development,21,Master,Medical,Media,Muy_Alta,1,Laboratory Technician,Muy_Alta,Married,2028,1,No,18,Alta,Muy_Alta,3,14,6,14,2,13
1700,37,0,Travel_Frequently,Sales,1,Primaria,Medical,Alta,Baja,2,Sales Executive,Baja,Divorced,9525,1,No,14,Alta,Alta,2,6,2,6,1,3
1701,34,0,Travel_Rarely,Research & Development,19,Secundaria,Life Sciences,Media,Media,1,Research Scientist,Media,Married,2929,1,No,12,Alta,Media,0,10,3,10,8,7
1702,23,1,Travel_Rarely,Sales,7,Universitaria,Life Sciences,Alta,Alta,1,Sales Representative,Alta,Divorced,2275,1,Yes,21,Muy_Alta,Media,1,3,2,3,0,2
1703,44,0,Travel_Rarely,Research & Development,2,Master,Life Sciences,Alta,Muy_Alta,3,Healthcare Representative,Muy_Alta,Married,7879,1,Yes,19,Alta,Media,1,9,2,8,6,7
1704,35,0,Travel_Frequently,Research & Development,2,Secundaria,Medical,Baja,Media,1,Research Scientist,Media,Single,4930,0,Yes,14,Alta,Alta,0,6,2,5,1,4
1706,43,0,Travel_Rarely,Sales,2,Universitaria,Medical,Muy_Alta,Alta,2,Sales Executive,Alta,Married,7847,1,Yes,17,Alta,Baja,1,10,3,10,8,8
1707,24,0,Travel_Rarely,Research & Development,9,Master,Medical,Alta,Muy_Alta,1,Research Scientist,Muy_Alta,Married,4401,1,No,16,Alta,Muy_Alta,1,5,1,5,0,4
1708,41,0,Travel_Rarely,Sales,6,Universitaria,Marketing,Muy_Alta,Alta,3,Sales Executive,Alta,Single,9241,1,No,12,Alta,Media,0,10,3,10,8,7
1709,29,0,Travel_Rarely,Research & Development,9,Universitaria,Medical,Muy_Alta,Alta,1,Laboratory Technician,Alta,Married,2974,9,No,17,Alta,Alta,1,9,2,5,1,2
1710,36,0,Travel_Rarely,Sales,2,Universitaria,Life Sciences,Alta,Alta,2,Sales Representative,Alta,Single,4502,3,No,15,Alta,Alta,0,17,2,13,6,7
1712,45,0,Non-Travel,Research & Development,1,Secundaria,Life Sciences,Alta,Media,3,Healthcare Representative,Media,Married,10748,3,No,23,Muy_Alta,Muy_Alta,1,25,3,23,14,4
1714,24,1,Travel_Rarely,Human Resources,22,Primaria,Human Resources,Muy_Alta,Baja,1,Human Resources,Baja,Married,1555,1,No,11,Alta,Alta,1,1,2,1,0,0
1716,47,1,Travel_Frequently,Sales,9,Primaria,Life Sciences,Alta,Baja,4,Sales Executive,Baja,Married,12936,7,No,11,Alta,Alta,0,25,3,23,14,10
1718,26,0,Travel_Rarely,Research & Development,17,Primaria,Medical,Muy_Alta,Baja,1,Laboratory Technician,Baja,Married,2305,1,No,15,Alta,Alta,3,3,3,3,0,2
1719,45,0,Travel_Rarely,Research & Development,28,Secundaria,Technical Degree,Muy_Alta,Media,4,Research Director,Media,Single,16704,1,No,11,Alta,Alta,0,21,2,21,8,6
1720,32,0,Travel_Frequently,Research & Development,10,Universitaria,Life Sciences,Baja,Alta,1,Research Scientist,Alta,Married,3433,6,No,13,Alta,Baja,1,10,3,5,1,3
1721,31,0,Travel_Rarely,Research & Development,2,Universitaria,Life Sciences,Media,Alta,1,Laboratory Technician,Alta,Married,3477,1,No,14,Alta,Muy_Alta,1,6,2,5,0,3
1722,41,0,Non-Travel,Human Resources,4,Primaria,Human Resources,Alta,Baja,2,Human Resources,Baja,Married,6430,6,No,19,Alta,Media,1,10,4,3,1,2
1724,40,0,Travel_Rarely,Research & Development,8,Universitaria,Life Sciences,Media,Alta,2,Manufacturing Director,Alta,Married,6516,2,Yes,16,Alta,Media,1,18,3,1,0,0
1725,24,0,Travel_Rarely,Research & Development,29,Universitaria,Medical,Media,Alta,1,Laboratory Technician,Alta,Divorced,3907,1,No,13,Alta,Media,3,6,2,6,1,2
1727,46,0,Travel_Rarely,Research & Development,13,Universitaria,Life Sciences,Alta,Alta,2,Healthcare Representative,Alta,Single,5562,6,No,14,Alta,Muy_Alta,0,19,3,10,0,9
1728,35,0,Travel_Rarely,Research & Development,27,Universitaria,Life Sciences,Muy_Alta,Alta,2,Manufacturing Director,Alta,Married,6883,2,No,16,Alta,Media,1,17,3,7,0,7
1729,30,0,Travel_Rarely,Research & Development,16,Universitaria,Life Sciences,Media,Alta,1,Research Scientist,Alta,Married,2862,1,No,12,Alta,Media,1,10,2,10,0,8
1731,47,0,Non-Travel,Sales,2,Universitaria,Marketing,Alta,Alta,2,Sales Executive,Alta,Married,4978,7,No,11,Alta,Muy_Alta,1,4,3,1,0,0
1732,46,0,Travel_Rarely,Sales,2,Universitaria,Life Sciences,Alta,Alta,3,Sales Executive,Alta,Divorced,10368,4,Yes,12,Alta,Media,1,13,5,10,0,3
1733,36,1,Travel_Rarely,Sales,13,Secundaria,Marketing,Media,Media,2,Sales Executive,Media,Divorced,6134,5,Yes,13,Alta,Media,3,16,3,2,2,2
1734,32,1,Travel_Rarely,Sales,1,Primaria,Life Sciences,Baja,Baja,2,Sales Executive,Baja,Single,6735,6,No,15,Alta,Media,0,10,2,0,0,0
1735,23,0,Travel_Rarely,Research & Development,4,Universitaria,Medical,Alta,Alta,1,Laboratory Technician,Alta,Single,3295,1,No,13,Alta,Alta,0,3,3,3,1,2
1736,31,0,Travel_Frequently,Research & Development,24,Universitaria,Technical Degree,Muy_Alta,Alta,2,Manufacturing Director,Alta,Single,5238,2,No,20,Muy_Alta,Muy_Alta,0,9,3,5,1,4
1737,39,0,Non-Travel,Research & Development,1,Universitaria,Life Sciences,Muy_Alta,Alta,2,Laboratory Technician,Alta,Married,6472,1,Yes,15,Alta,Muy_Alta,1,9,2,9,5,8
1739,32,0,Travel_Rarely,Sales,19,Primaria,Life Sciences,Muy_Alta,Baja,3,Sales Executive,Baja,Married,9610,3,No,13,Alta,Alta,1,10,2,4,0,2
1740,40,0,Travel_Rarely,Sales,7,Universitaria,Medical,Media,Alta,5,Manager,Alta,Single,19833,1,No,14,Alta,Media,0,21,3,21,12,8
1744,45,0,Travel_Rarely,Human Resources,4,Primaria,Life Sciences,Alta,Baja,3,Human Resources,Baja,Married,9756,4,No,21,Muy_Alta,Alta,2,9,2,5,0,3
1745,30,0,Travel_Frequently,Research & Development,2,Secundaria,Technical Degree,Muy_Alta,Media,1,Research Scientist,Media,Single,4968,0,No,16,Alta,Muy_Alta,0,10,2,9,0,7
1746,24,0,Travel_Frequently,Human Resources,10,Universitaria,Medical,Baja,Alta,1,Human Resources,Alta,Married,2145,0,No,14,Alta,Muy_Alta,1,3,2,2,2,1
1747,30,1,Travel_Frequently,Human Resources,8,Secundaria,Human Resources,Alta,Media,1,Human Resources,Media,Divorced,2180,6,No,11,Alta,Alta,1,6,0,4,1,2
1749,31,0,Travel_Rarely,Sales,5,Universitaria,Technical Degree,Baja,Alta,2,Sales Executive,Alta,Married,8346,1,No,19,Alta,Alta,1,6,3,5,0,2
1751,27,0,Travel_Rarely,Research & Development,8,Universitaria,Medical,Alta,Alta,1,Research Scientist,Alta,Single,3445,1,No,11,Alta,Alta,0,6,5,6,1,4
1752,29,1,Travel_Rarely,Sales,9,Primaria,Marketing,Media,Baja,1,Sales Representative,Baja,Single,2760,1,No,13,Alta,Alta,0,2,3,2,2,2
1753,29,0,Travel_Frequently,Research & Development,1,Master,Life Sciences,Muy_Alta,Muy_Alta,2,Healthcare Representative,Muy_Alta,Single,6294,8,Yes,12,Alta,Muy_Alta,0,10,5,3,0,2
